Suburb,Postcode,Longitude,Latitude
THE CASCADE,3701,147.3500061,-36.23333359
THE COVE,3268,142.66667175,-38.48333359
THE FINGERBOARD,3864,147.31666565,-37.78333282
THE GUMS,3274,146.2666626,-38.93333435
THE GURDIES,3984,145.56666565,-38.36666489
THE HEART,3851,147.16667175,-38.11666489
THE HONEYSUCKLES,3851,147.21665955,-38.34999847
THE PATCH,3792,145.3833313,-37.90000153
THE SISTERS,3265,142.78334045,-38.20000076
THE WALNUTS,3898,147.71665955,-37.26666641
THOLOGOLONG,3691,147.3833313,-35.96666718
THOMASTOWN,3074,145.0166626,-37.68333435
THOMSON,3219,144.3666687,-38.16666794
THOMSON,3825,144.3666687,-38.16666794
THOONA,3726,146.06666565,-36.33333206
THORNBURY,3071,145,-37.76666641
THORNTON,3712,145.80000305,-37.25
THORPDALE,3835,146.18333435,-38.28333282
THORPDALE SOUTH,3824,146.16667175,-38.31666565
THOUGLA,3707,147.93333435,-36.21666718
THREE BRIDGES,3797,145.68333435,-37.84999847
TIDAL RIVER,3960,146.31666565,-39.03333282
TIMBARRA,3885,148.03334045,-37.29999924
TIMBOON,3268,142.96665955,-38.48333359
TIMBOON WEST,3268,142.8999939,-38.5
TIMMERING,3561,144.83332825,-36.34999847
TIMOR,3465,143.68333435,-36.96666718
TIMOR WEST,3465,143.68333435,-36.96666718
TINAMBA,3859,146.8833313,-37.96666718
TINTALDRA,3708,147.93333435,-36.04999924
TOLMIE,3723,146.2333374,-36.93333435
TOMMYS HUT,3757,145.2333374,-37.46666718
TONGALA,3621,144.94999695,-36.25
TONGHI CREEK,3890,149.05000305,-37.56666565
TONGIO,3896,147.68333435,-37.16666794
TONIMBUK,3815,145.71665955,-38
TOOAN,3401,141.75,-36.78333282
TOOBORAC,3522,144.80000305,-37.04999924
TOOLAMBA,3614,145.33332825,-36.5
TOOLAMBA WEST,3616,145.28334045,-36.43333435
TOOLANGI,3777,145.46665955,-37.53333282
TOOLERN VALE,3337,144.6000061,-37.61666489
TOOLLEEN,3551,144.68333435,-36.71666718
TOOLONDO,3401,141.93333435,-37
TOOLONG,3285,142.2333374,-38.31666565
TOOLOONOOK,3971,146.6000061,-38.54999924
TOOMBULLUP,3673,146.2666626,-36.91666794
TOOMUC VALLEY,3810,145.44999695,-38.03333282
TOONGABBIE,3856,146.6166687,-38.06666565
TOORA,3962,146.31666565,-38.66666794
TOORA NORTH,3962,146.3500061,-38.58333206
TOORADIN,3980,145.3833313,-38.21666718
TOORAK,3142,145.0166626,-37.84999847
TOORLOO ARM,3909,148.06666565,-37.83333206
TOORONGA,3146,145.03999329,-37.84833145
TOORONGO,3833,146.1000061,-37.78333282
TOOTGAROOK,3941,144.8500061,-38.38333511
TOPIRAM,3988,145.81666565,-38.26666641
TORQUAY,3228,144.31666565,-38.33333206
TORRITA,3490,141.91667175,-35.15000153
TORRUMBARRY,3562,144.5166626,-36.03333282
TOSTAREE,3888,148.16667175,-37.73333359
TOTTENHAM,3012,144.8500061,-37.79999924
TOTTINGTON,3478,143.1166687,-36.78333282
TOURELLO,3363,143.7666626,-37.34999847
TOWAN,3596,143.3500061,-35.81666565
TOWANINNY,3527,143.3500061,-35.81666565
TOWANINNY SOUTH,3527,143.3500061,-35.91666794
TOWER HILL,3283,142.3500061,-38.33333206
TOWONG,3707,147.9833374,-36.13333511
TOWONG UPPER,3707,148.0166626,-36.18333435
TRAFALGAR,3824,146.1499939,-38.21666718
TRAFALGAR EAST,3824,146.18333435,-38.16666794
TRAFALGAR SOUTH,3824,146.1499939,-38.23333359
TRAGOWEL,3579,143.9833374,-35.84999847
TRARALGON,3844,146.53334045,-38.20000076
TRARALGON SOUTH,3844,146.53334045,-38.25
TRAVANCORE,3032,144.93333435,-37.77833176
TRAWALLA,3373,143.46665955,-37.43333435
TRAWOOL,3660,145.19999695,-37.09999847
TRAYNORS LAGOON,3478,143,-36.56666565
TREMONT,3785,145.31666565,-37.86666489
TRENTHAM,3458,144.31666565,-37.38333511
TRENTHAM EAST,3458,144.3666687,-37.38333511
TRESCO,3583,143.66667175,-35.5
TRESCO WEST,3584,143.6333313,-35.5
TRIDA,3953,145.96665955,-38.29999924
TRIHOLM,3988,145.83332825,-38.28333282
TRUGANINA,3029,144.7333374,-37.83333206
TRUNK LEAD,3351,143.7333374,-37.54999924
TUBBUT,3888,148.58332825,-37.06666565
TUDOR,3596,143.1333313,-35.09999847
TULKARA,3478,143.06666565,-36.93333435
TULLAMARINE,3043,144.8666687,-37.71666718
TUNGAMAH,3728,145.8833313,-36.16666794
TURRIFF,3488,142.46665955,-35.45000076
TURRIFF EAST,3488,142.56666565,-35.43333435
TURTONS CREEK,3960,146.2333374,-38.53333282
TUTYE,3490,141.4833374,-35.21666718
TYAAK,3658,145.1333313,-37.21666718
TYABB,3913,145.18333435,-38.26666641
TYERS,3844,146.46665955,-38.15000153
TYERS JUNCTION,3825,146.33332825,-37.95000076
TYLDEN,3444,144.41667175,-37.33333206
TYLDEN SOUTH,3444,144.3666687,-37.34999847
TYNONG,3813,145.6333313,-38.08333206
TYNONG NORTH,3813,145.6000061,-38.04999924
TYNTYNDER,3586,143.44999695,-35.21666718
TYNTYNDER SOUTH,3586,143.5166626,-35.26666641
TYRENDARRA,3285,141.78334045,-38.21666718
TYRENDARRA EAST,3285,141.8833313,-38.25
TYRRELL,3533,143.21665955,-35.93333435
TYRRELL DOWNS,3533,142.94999695,-35.34999847
ULLINA,3364,143.8833313,-37.28333282
ULLSWATER,3318,141.3833313,-36.91666794
ULTIMA,3544,143.2666626,-35.46666718
ULUPNA,3641,145.43333435,-35.86666489
UNDERA,3629,145.21665955,-36.28333282
UNDERBOOL,3509,141.80000305,-35.16666794
UPFIELD,3047,144.94332886,-37.66999817
UPLANDS,3900,147.69999695,-36.84999847
UPOTIPOTPON,3673,145.7666626,-36.46666718
UPPER FERNTREE GULLY,3156,145.31666565,-37.90000153
UPPER GELLIBRAND,3249,143.6499939,-38.54999924
UPPER LURG,3673,146.16667175,-36.58333206
UPPER PLENTY,3756,145.05667114,-37.42499924
UPPER RYANS CREEK,3673,146.21665955,-36.61666489
UPWEY,3158,145.33332825,-37.90000153
VALENCIA CREEK,3860,146.9833374,-37.83333206
VALLEY VIEW,3844,146.4833374,-38.43333435
VASEY,3407,141.8666687,-37.36666489
VAUGHAN,3451,144.19999695,-37.15000153
VECTIS,3401,142.05000305,-36.70000076
VENTNOR,3922,145.17300415,-38.4679985
VENUS BAY,3956,145.80000305,-38.68333435
VERMONT,3133,145.19999695,-37.83333206
VERMONT SOUTH,3133,145.18167114,-37.84999847
VERVALE,3814,145.66667175,-38.13333511
VESPER,3833,146.05000305,-37.86666489
VICTORIA PARK,3460,144.9833374,-37.79999924
VICTORIA VALLEY,3294,142.33332825,-37.54999924
VIEW POINT,3550,146.18333435,-37.46666718
VIEWBANK,3084,145.1000061,-37.71666718
VINIFERA,3591,143.3666687,-35.20000076
VIOLET TOWN,3669,145.71665955,-36.63333511
VITE VITE,3325,143.16667175,-37.86666489
VITE VITE NORTH,3325,143.18333435,-37.78333282
W TREE,3885,148.22833252,-37.3433342
WAAIA,3637,145.33332825,-36.04999924
WAANYARRA,3551,143.78334045,-36.79999924
WAARRE,3269,143.03334045,-38.58333206
WAGGARANDALL,3727,145.80000305,-36.25
WAHGUNYAH,3687,146.3999939,-36.01666641
WAHRING,3608,145.21665955,-36.71666718
WAIL,3414,142.1000061,-36.5
WAIREWA,3887,148.16667175,-37.68333435
WAITCHIE,3544,143.1000061,-35.36666489
WAL WAL,3381,142.6000061,-36.81666565
WALDARA,3678,146.28334045,-36.31666565
WALHALLA,3825,146.44999695,-37.95000076
WALKERVILLE,3956,146,-38.86666489
WALKERVILLE NORTH,3959,145.9833374,-38.83333206
WALLACE,3352,144.05000305,-37.54999924
WALLACEDALE,3303,141.80000305,-37.91666794
WALLALOO,3381,142.8833313,-36.71666718
WALLALOO EAST,3381,142.91667175,-36.78333282
WALLAN,3756,144.9833374,-37.41666794
WALLAN EAST,3756,145,-37.40000153
WALLINDUC,3351,143.5,-37.84999847
WALLINGTON,3221,144.5,-38.20000076
WALLUP,3401,142.21665955,-36.33333206
WALMER,3463,144.1499939,-36.96666718
WALPA,3875,147.43333435,-37.79999924
WALPEUP,3507,142.03334045,-35.13333511
WALWA,3709,147.7333374,-35.96666718
WANALTA,3612,144.8833313,-36.59999847
WANDANA HEIGHTS,3216,144.30332947,-38.17666626
WANDELLA,3579,143.8500061,-35.75
WANDILIGONG,3744,146.9833374,-36.76666641
WANDIN,3139,145.43333435,-37.78333282
WANDIN EAST,3139,145.44999695,-37.81666565
WANDIN NORTH,3139,145.41667175,-37.76666641
WANDO VALE,3312,141.44999695,-37.51666641
WANDONG,3758,145.03334045,-37.36666489
WANGARABELL,3891,149.46665955,-37.36666489
WANGARATTA,3676,146.31666565,-36.36666489
WANGARATTA,3677,146.31666565,-36.36666489
WANGOOM,3279,142.58332825,-38.33333206
WANNON,3301,141.83332825,-37.66666794
WANTIRNA,3152,145.2333374,-37.84999847
WANTIRNA SOUTH,3152,145.21665955,-37.88333511
WANURP,3573,144.3500061,-36.23333359
WARATAH BAY,3959,146.03334045,-38.81666565
WARATAH NORTH,3959,146.06666565,-38.75
WARBURTON,3799,145.609,-37.77
WARBURTON,3799,145.69999695,-37.75
WAREEK,3465,143.6000061,-37
WARGAN,3505,141.94999695,-34.25
WARMUR,3482,142.7666626,-36.09999847
WARNCOORT,3243,143.71665955,-38.31666565
WARNE,3530,145.30000305,-38.21666718
WARNEET,3980,145.30000305,-38.23333359
WARRACKNABEAL,3393,142.3833313,-36.25
WARRAGAMBA,3561,144.5,-36.36666489
WARRAGUL,3820,145.93333435,-38.16666794
WARRAK,3377,143.1499939,-37.26666641
WARRANDYTE,3113,145.21665955,-37.73333359
WARRANDYTE NORTH,3113,145.18333435,-37.71666718
WARRANDYTE SOUTH,3134,145.19999695,-37.76666641
WARRANWOOD,3134,145.24833679,-37.77666855
WARRAYURE,3301,142.19999695,-37.68333435
WARRENBAYNE,3670,145.8833313,-36.70000076
WARRENHEIP,3352,143.93333435,-37.58333206
WARRENMANG,3467,143.31666565,-37.03333282
WARRION,3249,143.56666565,-38.23333359
WARRNAMBOOL,3280,142.4833374,-38.38333511
WARRONG,3283,142.30000305,-38.20000076
WARTOOK,3400,142.33332825,-37.01666641
WATCHEM,3482,142.8666687,-36.15000153
WATCHEM WEST,3482,142.75,-36.16666794
WATCHUPGA,3485,142.71665955,-35.76666641
WATERFORD,3862,147.18333435,-37.5
WATERHOLES,3875,147.71665955,-37.65000153
WATERLOO,3373,143.41667175,-37.36666489
WATERWAYS,3195,145.11700439,-38
WATGANIA,3379,142.6000061,-37.41666794
WATSONIA,3087,145.08332825,-37.71666718
WATSONS CREEK,3097,145.25,-37.66666794
WATTLE BANK,3995,145.68333435,-38.56666565
WATTLE CREEK,3384,143.1000061,-36.96666718
WATTLE FLAT,3352,144.19999695,-37.03333282
WATTLE GLEN,3096,145.18333435,-37.66666794
WATTLE HILL,3237,145.019,-37.856
WATTLE PARK,3128,145.1000061,-37.83333206
WATTLE VALE,3608,145.08332825,-36.81666565
WATTVILLE,3646,145.75,-36.26666641
WAUBRA,3352,143.6333313,-37.36666489
WAURN PONDS,3216,144.2666626,-38.21666718
WAYGARA,3888,148.31666565,-37.73333359
WEATHERBOARD,3352,143.68333435,-37.45000076
WEDDERBURN,3518,143.6166687,-36.41666794
WEDDERBURN JUNCTION,3518,143.68333435,-36.41666794
WEE WEE RUP,3568,144.30000305,-35.86666489
WEEAPROINAH,3237,143.5,-38.63333511
WEERAGUA,3890,149.18333435,-37.36666489
WEERANGOURT,3286,141.8500061,-37.95000076
WEERING,3251,143.6333313,-38.09999847
WEERITE,3260,143.2333374,-38.25
WEHLA,3518,143.6166687,-36.59999847
WELSHMANS REEF,3462,144.03334045,-37.06666565
WELSHPOOL,3966,146.43333435,-38.66666794
WEMEN,3549,142.6333313,-34.76666641
WENDOUREE,3355,143.83332825,-37.53333282
WENDOUREE WEST,3355,143.81666565,-37.51666641
WENSLEYDALE,3241,144.03334045,-38.34999847
WERNETH,3352,143.6166687,-37.96666718
WERONA,3364,144.0166626,-37.23333359
WERRAP,3424,141.94999695,-35.95000076
WERRIBEE,3030,144.6499939,-37.90000153
WERRIBEE SOUTH,3030,144.68333435,-37.93333435
WERRIMULL,3496,141.6000061,-34.38333511
WESBURN,3799,145.6499939,-37.76666641
WESLEY HILL,3450,144.2333374,-37.06666565
WEST BENDIGO,3550,144.25,-36.75
WEST CREEK,3992,145.6000061,-38.54999924
WEST FOOTSCRAY,3012,144.8666687,-37.81666565
WEST MELBOURNE,3003,144.93333435,-37.81666565
WEST POINT,4819,146.784,-19.133
WESTALL,3169,145.1416626,-37.9383316
WESTBURY,3825,146.21665955,-38.13333511
WESTBY,3579,143.94999695,-35.65000153
WESTERN GARDENS,3028,144.7333374,-37.88333511
WESTMEADOWS,3049,144.8999939,-37.68333435
WESTMERE,3351,142.96665955,-37.68333435
WHARPARILLA,3564,144.6166687,-36.11666489
WHEATSHEAF,3461,144.21665955,-37.29999924
WHEELERS HILL,3150,145.18333435,-37.90000153
WHIRILY,3483,142.96665955,-35.88333511
WHITE HILLS,3550,144.30000305,-36.73333359
WHITEHEADS,3280,145.2333374,-37.01666641
WHITEHEADS CREEK,3660,145.2333374,-37.01666641
WHITELAW,3950,145.78334045,-38.41666794
WHITFIELD,3733,146.41667175,-36.76666641
WHITLANDS,3733,146.3666687,-36.76666641
WHITTINGTON,3219,144.3833313,-38.18333435
WHITTLESEA,3757,145.1166687,-37.51666641
WHOOREL,3243,143.81666565,-38.34999847
WHOROULY,3735,146.58332825,-36.5
WHOROULY EAST,3735,146.6166687,-36.53333282
WHOROULY SOUTH,3735,146.58332825,-36.53333282
WHROO,3612,145.0166626,-36.63333511
WICKLIFFE,3379,142.71665955,-37.68333435
WILBY,3728,146.0166626,-36.16666794
WILKIN,3312,141.21665955,-37.70000076
WILKS CREEK,3779,145.7333374,-37.53333282
WILKUR,3393,142.66667175,-36.04999924
WILLANGIE,3485,142.78334045,-35.70000076
WILLATOOK,3283,142.25,-38.15000153
WILLAURA,3379,142.7333374,-37.54999924
WILLENABRINA,3393,142.21665955,-36.06666565
WILLIAMS LANDING,3027,144.74389648,37.86222076
WILLIAMSTOWN,3016,144.8833313,-37.86666489
WILLIAMSTOWN NORTH,3016,144.8833313,-37.84999847
WILLOW GROVE,3825,146.18333435,-38.06666565
WILLOWDENE,3620,145.03334045,-36.34999847
WILLOWMAVIN,3764,144.8999939,-37.25
WILLOWVALE,3360,143.44999695,-37.81666565
WILLUNG,3847,146.81666565,-38.25
WILLUNG SOUTH,3844,146.7333374,-38.34999847
WIMBA,3249,143.56666565,-38.58333206
WINCHELSEA,3241,143.9833374,-38.25
WINDERMERE,3352,143.69999695,-37.48333359
WINDSOR,3181,144.98832703,-37.85333252
WINGEEL,3321,143.8500061,-38.06666565
WINJALLOK,3380,143.18333435,-36.79999924
WINLATON,3585,143.7666626,-35.48333359
WINNAMBOOL,3546,142.7333374,-34.95000076
WINNINDOO,3858,146.7666626,-38.01666641
WINSLOW,3281,142.44999695,-38.25
WINTERS FLAT,3450,144.19999695,-37.04999924
WINTON,3673,146.08332825,-36.51666641
WINTON NORTH,3673,146.1333313,-36.46666718
WIRRATE,3608,145.05000305,-36.79999924
WISELEIGH,3885,147.80000305,-37.71666718
WODONGA,3689,146.8833313,-36.13333511
WODONGA,3690,146.8833313,-36.13333511
WOLLERT,3750,145.03334045,-37.59999847
WOMBAT,3461,144.06666565,-37.43333435
WOMBELANO,3401,141.6000061,-37
WOMERAH,3971,146.53334045,-38.46666718
WONGA,3960,146.25,-38.59999847
WONGA PARK,3115,145.2666626,-37.73333359
WONGARRA,3221,143.7666626,-38.70000076
WONTHAGGI,3995,145.58332825,-38.61666489
WONWONDAH,3401,142.1333313,-36.86666489
WONWONDAH EAST,3400,142.2333374,-36.86666489
WONWONDAH SOUTH,3400,142.1333313,-36.90000153
WONYIP,3962,146.3833313,-38.54999924
WOOD WOOD,3596,143.3500061,-35.09999847
WOODBOURNE,3717,143.9833374,-37.83333206
WOODEND,3442,144.53334045,-37.34999847
WOODEND NORTH,3442,144.53334045,-37.31666565
WOODFIELD,3715,145.78334045,-37.01666641
WOODFORD,3281,142.4833374,-38.31666565
WOODGLEN,3875,147.3833313,-37.76666641
WOODHOUSE,3294,142.41667175,-37.78333282
WOODLEIGH,3945,145.64666748,-38.3983345
WOODLEIGH VALE,3945,145.6333313,-38.40000153
WOODS POINT,3723,146.25,-37.56666565
WOODSIDE,3874,146.8666687,-38.51666641
WOODSIDE NORTH,3874,146.8500061,-38.48333359
WOODSTOCK,3751,145.02999878,-37.54800034
WOODSTOCK ON LODDON,3551,144.03334045,-36.76666641
WOODSTOCK WEST,3463,143.96665955,-36.81666565
WOODVALE,3556,144.19999695,-36.65000153
WOOHLPOOER,3314,142.1499939,-37.33333206
WOOL WOOL,3249,143.43333435,-38.21666718
WOOLAMAI,3995,145.5166626,-38.5
WOOLAMAI WATERS,3925,145.33332825,-38.51666641
WOOLSHED,3747,146.6333313,-36.29999924
WOOLSTHORPE,3276,142.43333435,-38.18333435
WOOMELANG,3485,142.66667175,-35.68333435
WOORAGEE,3747,146.7333374,-36.28333282
WOORARRA,3962,146.3833313,-38.59999847
WOORARRA EAST,3962,146.3833313,-38.59999847
WOORARRA WEST,3960,146.21665955,-38.58333206
WOOREEN,3953,146,-38.40000153
WOORI YALLOCK,3139,145.53334045,-37.78333282
WOORINEN,3589,143.44999695,-35.26666641
WOORINEN NORTH,3589,143.44999695,-35.25
WOORINEN SOUTH,3588,143.44999695,-35.29999924
WOORNDOO,3272,142.80000305,-37.90000153
WOOROONOOK,3525,143.19999695,-36.25
WOOSANG,3518,143.46665955,-36.33333206
WOOTONG VALE,3315,141.69999695,-37.53333282
WRIGHTLEY,3673,146.1166687,-36.79999924
WROXHAM,3891,149.4833374,-37.33333206
WUK WUK,3875,147.41667175,-37.76666641
WULGULMERANG,3885,148.26167297,-37.08000183
WUNGHNU,3635,145.43333435,-36.15000153
WURDIBOLUC,3241,144.0166626,-38.28333282
WURRUK,3850,147.03334045,-38.11666489
WY YUNG,3875,147.6166687,-37.79999924
WYCHEPROOF,3527,143.2333374,-36.08333206
WYCHITELLA,3525,143.6000061,-36.26666641
WYCHITELLA NORTH,3525,143.6333313,-36.21666718
WYE RIVER,3221,143.8833313,-38.63333511
WYEEBO,3700,147.41667175,-36.31666565
WYELANGTA,3237,143.44999695,-38.65000153
WYNDHAM VALE,3024,144.6000061,-37.86666489
WYUNA,3620,145.06666565,-36.20000076
WYUNA EAST,3620,145.1000061,-36.23333359
YAAPEET,3424,142.05000305,-35.76666641
YABBA NORTH,3646,145.68333435,-36.21666718
YABBA SOUTH,3646,145.68333435,-36.26666641
YACKANDANDAH,3749,146.83332825,-36.31666565
YALCA,3637,145.30000305,-35.98333359
YALLA Y POORA,3378,143.06666565,-37.51666641
YALLAMBIE,3085,145.1000061,-37.73333359
YALLOCK,3981,143.46665955,-36.93333435
YALLOOK,3571,144.16667175,-36.36666489
YALLOURN,3825,146.33332825,-38.18333435
YALLOURN NORTH,3825,146.3666687,-38.16666794
YAMBUK,3285,142.06666565,-38.31666565
YAMBUNA,3621,145,-36.13333511
YAN YEAN,3755,145.1000061,-37.56666565
YANAC,3418,141.43333435,-36.13333511
YANAKIE,3960,146.19999695,-38.81666565
YANDO,3537,143.80000305,-36.06666565
YANDOIT,3461,144.08332825,-37.21666718
YANGERY,3283,142.41667175,-38.29999924
YANNATHAN,3981,145.6333313,-38.23333359
YAPEEN,3451,144.16667175,-37.11666489
YARCK,3719,145.6166687,-37.09999847
YARPTURK,3283,142.43333435,-38.28333282
YARRA GLEN,3775,145.3666687,-37.66666794
YARRA JUNCTION,3797,145.6166687,-37.78333282
YARRABERB,3516,144.05000305,-36.59999847
YARRABY,3595,143.2666626,-35.16666794
YARRAGON,3823,146.06666565,-38.20000076
YARRAGON SOUTH,3823,146.06666565,-38.23333359
YARRAM,3971,146.66667175,-38.56666565
YARRAMBAT,3091,145.1333313,-37.63333511
YARRAVILLE,3013,144.8833313,-37.81666565
YARRAWALLA,3575,144.03334045,-36.11666489
YARRAWONGA,3730,146,-36.01666641
YARROCK,3415,141.18333435,-36.26666641
YARROWEYAH,3644,145.56666565,-35.93333435
YARTO,3396,142.2666626,-35.48333359
YATCHAW,3301,142.1000061,-37.79999924
YEA,3717,145.41667175,-37.21666718
YEARINGA,3419,141.1166687,-36.29999924
YEERIP,3727,146.1000061,-36.23333359
YELLANGIP,3393,142.28334045,-36.11666489
YELLINGBO,3139,145.5,-37.81666565
YELTA,3505,141.9833374,-34.11666489
YENDON,3352,143.96665955,-37.63333511
YEO,3249,143.96665955,-35.70000076
YEODENE,3249,143.71665955,-38.40000153
YERING,3770,145.44999695,-37.68333435
YEUNGROON,3525,143.3666687,-36.38333511
YEUNGROON EAST,3525,143.3999939,-36.34999847
YIELIMA,3638,145.2333374,-35.90000153
YINNAR,3869,146.33332825,-38.31666565
YINNAR SOUTH,3869,146.3500061,-38.36666489
YORKSHIRE FLAT,3520,143.6333313,-36.31666565
YOUANMITE,3646,145.68333435,-36.15000153
YOUARANG,3728,145.80000305,-36.16666794
YULECART,3301,141.93333435,-37.73333359
YUNDOOL,3727,145.83332825,-36.26666641
YUNGERA,3597,143.1333313,-34.76666641
YUROKE,3063,144.8833313,-37.59999847
YUULONG,3237,143.30000305,-38.71666718
ZEERUST,3634,145.3833313,-36.26666641
ZUMSTEINS,3401,142.3833313,-37.08333206
ABBA RIVER,6280,115.48332977,-33.66666794
ABBEY,6280,115.25,-33.65000153
ACTON PARK,6280,115.3666687,-33.75
ADAMSVALE,6375,117.75,-32.26666641
AGNEW,6435,120.51667023,-28
AJANA,6532,114.6333313,-27.93333244
ALBANY,6330,117.8833313,-35.01666641
ALBANY,6332,117.8833313,-35.01666641
ALDERSYDE,6306,117.28333282,-32.36666489
ALEXANDER HEIGHTS,6064,115.8666687,-31.83333397
ALEXANDRA BRIDGE,6288,115.19999695,-34.16666794
ALFRED COVE,6154,115.81666565,-32.03333282
ALKIMOS,6033,115.66833496,-31.60666656
ALKIMOS,6038,115.66833496,-31.60666656
ALLANOOKA,6525,115.01667023,-29.03333282
ALLANSON,6225,116.09999847,-33.33333206
ALMA,6535,114.59999847,-28.25
AMBERGATE,6280,115.31666565,-33.70000076
AMELUP,6338,118.23332977,-34.25
ANGELO RIVER,6642,118.41666412,-23.85000038
ANKETELL,6167,115.8666687,-32.21666718
ANNIEBROOK,6280,115.16666412,-33.66666794
ANTONYMYRE,6714,117.06666565,-20.61666679
APPLECROSS,6153,115.83333588,-32.01666641
APPLECROSS,6953,115.83333588,-32.01666641
ARDATH,6419,118.09333038,-32.02999878
ARDROSS,6153,115.83333588,-32.03333282
ARGYLE,6239,115.76667023,-33.54666519
ARMADALE,6112,116,-32.15000153
ARMADALE,6992,116,-32.15000153
ARRINO,6519,115.6166687,-29.43333244
ARROWSMITH,6525,115.1166687,-29.58333397
ARROWSMITH EAST,6519,115.33333588,-29.53333282
ARTHUR RIVER,6315,117.03333282,-33.33333206
ASCOT,6104,115.93333435,-31.93333244
ASHBY,6065,115.79666901,-31.73333359
ASHFIELD,6054,115.93333435,-31.91666603
ATTADALE,6156,115.80000305,-32.03333282
ATWELL,6164,115.8666687,-32.15000153
AUBIN GROVE,6164,115.87082672,-32.16897964
AUGUSTA,6290,115.15000153,-34.31666565
AUSTRALIND,6233,115.71666718,-33.28333282
Aveley,6069,115.98799896,-31.78100014
AVON VALLEY NATIONAL PARK,6084,116.18333435,-31.61666679
BAANDEE,6412,117.98166656,-31.57999992
BABAKIN,6428,118.02333069,-32.11833191
BABBAGE ISLAND,6701,113.6333313,-24.87666702
BADGEBUP,6317,117.8833313,-33.59999847
BADGERIN ROCK,6475,117.31666565,-30.76666641
BADGIN,6302,116.98332977,-31.79999924
BADGINGARRA,6521,115.55000305,-30.39999962
BADJALING,6383,117.48332977,-31.98333359
BAILUP,6082,116.26667023,-31.71666718
BAKERS HILL,6562,116.44999695,-31.75
BALBARRUP,6258,116.19999695,-34.20000076
BALCATTA,6021,115.81666565,-31.88333321
BALCATTA,6914,115.81666565,-31.88333321
BALDIVIS,6171,115.83333588,-32.31666565
BALGA,6061,115.83333588,-31.86666679
BALINGUP,6253,115.98332977,-33.78333282
BALKULING,6383,117.1166687,-31.96666718
BALLA BALLA,6714,117.78333282,-20.68333244
BALLADONG,6302,116.73332977,-31.91666603
BALLADONIA,6443,123.86499786,-32.45666504
BALLAJURA,6066,115.8833313,-31.83333397
BALLAYING,6315,117.55000305,-33.29999924
BALLIDU,6606,116.76667023,-30.60000038
BALLY BALLY,6304,117.1333313,-32.20000076
BAMBUN,6503,115.8666687,-31.41666603
BANDY CREEK,6450,121.96666718,-33.81666565
BANDYA,6440,122.23332977,-27.91666603
BANJUP,6164,115.8666687,-32.11666489
BANKSIA GROVE,6031,115.80666351,-31.69666672
BANKSIADALE,6213,116.09999847,-32.63333511
BANNISTER,6390,116.51667023,-32.68333435
BARBALIN,6479,118.1166687,-30.88333321
BARDOC,6431,121.28333282,-30.33333397
BARRABUP,6275,115.66666412,-33.90000153
BARRAGUP,6209,115.76667023,-32.54999924
BARROW ISLAND,6712,115.38666534,-20.79833412
BASKERVILLE,6056,116.01667023,-31.79999924
BASSENDEAN,6054,115.94999695,-31.89999962
BASSENDEAN,6934,115.94999695,-31.89999962
BATEMAN,6150,115.84999847,-32.04999924
BAUDIN,6284,115.43333435,-33.84999847
BAYNTON,6714,116.80000305,-20.75
BAYONET HEAD,6330,117.93333435,-34.96666718
BAYSWATER,6053,115.91666412,-31.91666603
BAYSWATER,6933,115.91666412,-31.91666603
BEACHLANDS,6530,114.59999847,-28.78333282
BEACON,6472,117.8666687,-30.45000076
